ts,o,h,l,c,fiat
2011-07-25 00:00:00,13.98,14.72,13.76,14.05,USD
2011-07-26 00:00:00,14.05,14.05,13.77,13.88,USD
2011-07-27 00:00:00,13.88,14.13,13.85,13.94,USD
2011-07-28 00:00:00,13.94,13.94,13.31,13.49,USD
2011-07-29 00:00:00,13.49,13.7,13.33,13.5,USD
2011-07-30 00:00:00,13.5,13.63,13.45,13.53,USD
2011-07-31 00:00:00,13.53,14.9,12.83,13.35,USD
2011-08-01 00:00:00,13.35,13.55,12.85,13.09,USD
2011-08-02 00:00:00,13.09,13.1,11.5,12.05,USD
2011-08-03 00:00:00,12.05,12.16,8.7,9.26,USD
2011-08-04 00:00:00,9.26,11.15,9.26,10.75,USD
2011-08-05 00:00:00,10.75,10.99,9.5,9.8,USD
2011-08-06 00:00:00,9.8,9.95,5.742,6.55,USD
2011-08-07 00:00:00,6.55,9.47,6.01,7.9,USD
2011-08-08 00:00:00,7.9,8.16,7.055,7.8,USD
2011-08-09 00:00:00,7.8,12.1,7.671,9.99,USD
2011-08-10 00:00:00,9.99,10.4,9.5,10.0,USD
2011-08-11 00:00:00,10.0,10.5,8.451,9.462,USD
2011-08-12 00:00:00,9.462,9.8,8.91,9.461,USD
2011-08-13 00:00:00,9.461,10.25,9.28,10.13,USD
2011-08-14 00:00:00,10.13,11.24,9.62,10.8,USD
2011-08-15 00:00:00,10.8,11.89,10.72,11.15,USD
2011-08-16 00:00:00,11.15,11.32,10.81,10.96,USD
2011-08-17 00:00:00,10.96,11.1,10.66,10.95,USD
2011-08-18 00:00:00,10.95,11.05,10.81,10.83,USD
2011-08-19 00:00:00,10.83,11.81,10.83,11.65,USD
2011-08-20 00:00:00,11.65,11.69,11.4,11.45,USD
2011-08-21 00:00:00,11.45,11.51,11.31,11.31,USD
2011-08-22 00:00:00,11.31,11.5,10.51,10.9,USD
2011-08-23 00:00:00,10.9,11.3,10.81,10.94,USD
2011-08-24 00:00:00,10.94,11.08,10.83,10.85,USD
2011-08-25 00:00:00,10.85,10.89,9.1,9.657,USD
2011-08-26 00:00:00,9.657,9.889,7.642,8.179,USD
2011-08-27 00:00:00,8.179,9.11,8.121,8.59,USD
2011-08-28 00:00:00,8.59,9.481,8.448,9.07,USD
2011-08-29 00:00:00,9.07,9.27,8.65,8.969,USD
2011-08-30 00:00:00,8.969,9.0,8.55,8.791,USD
2011-08-31 00:00:00,8.791,8.791,8.01,8.2,USD
2011-09-01 00:00:00,8.2,8.36,8.1,8.21,USD
2011-09-02 00:00:00,8.21,8.714,8.21,8.64,USD
2011-09-03 00:00:00,8.64,8.69,8.363,8.48,USD
2011-09-04 00:00:00,8.48,8.49,7.85,8.178,USD
2011-09-05 00:00:00,8.178,8.191,7.25,7.611,USD
2011-09-06 00:00:00,7.611,7.657,6.122,6.863,USD
